885827,I participated in ????? and said ??? ????
885828,I davened my ????? and ???? quotas nicely
885829,I listened to a ??? ????-? Sicha 
885830,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885831,I participated in ????? and said ??? ????
885832,I followed along by ????? ?????
885833,"I helped set up, serve, or clean up by any meal"
885834,I said a ??? ???? during any meal
885835,I did something special on ??? ?????? because this ??? will affect my whole year.
885836,I did Kapparos (anytime before ??? ?????)
885837,I asked my friends for forgiveness
885838,I asked for Lekach- honey cake
885839,I gave extra ????
885840,I ate the first ????? (with kreplach)
885841,I davened my ???? quota with ?? ???
885842,I ate the ????? ??????
885843,I received a ???? ?????
885844,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
885845,I went to ??? for ?? ???? and davened my quota nicely
885846,I said extra ?????? after ?????
885847,I fasted part of the day
885848,I behaved extra well because my parents were fasting
885849,I went to ??? and davened my ????? quota nicely
885850,I followed ????? ????? inside
885851,I davened my ???? quota nicely
885852,I listened to ???? ?????
885853,I listened to ????? ????? & ????? ????
885854,I davened my ???? & ????? quotas nicely
885855,"I said "" ...???, ???? ??, ?' ???"" out loud"
885856,"I heard the ???? and said ""???? ??? ????????"""
885857,I helped prepare for ??? ???
885858,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885859,I davened my ????? quota nicely
885860,"I ate & drank in the ???? and said ""???? ?????"""
885861,I said a ??? ???? during any meal
885862,I shook ???? and ????? before eating
885863,I went to ??? and davened my ????? and ???? quotas nicely
885864,I followed along by ????? ?????
885865,I listened to ???? ?????
885866,I davened my ???? quota nicely
885867,I davened my ????? quota nicely
885868,I shook ???? and ????? before eating
885869,I went to ??? and davened my ????? and ???? quotas nicely
885870,I followed along by ????? ?????
885871,I listened to ???? ?????
885872,"I ate & drank in the ???? and said ""???? ?????"""
885873,"I helped set up, serve, or clean up by any meal"
885874,I said a ??? ???? during any meal
885875,I went to ??? & davened my ???? & ????? quotas nicely
885876,"I davened my ?????, ????, & ??? quotas with a ????"
885877,"I ate & drank in the ???? and said ""???? ?????"""
885878,I learned ???? for at least 15 minutes
885879,I davened my ???? quota with a ????
885880,I davened my ????? quota
885881,I participated in ???? ??? ??????
885882,I shook the ???? and ????? before eating
885883,"I davened my ?????, ????, & ??? quotas"
885884,"I ate & drank in the ???? and said ""???? ?????"""
885885,I learned ???? for at least 15 minutes
885886,I davened my ???? quota nicely
885887,I davened my ????? quota
885888,I participated in ???? ??? ??????
885889,I shook the ???? and ????? before eating
885890,"I davened my ?????, ????, & ??? quotas"
885891,"I ate & drank in the ???? and said ""???? ?????"""
885892,I learned ???? for at least 15 minutes
885893,I davened my ???? quota nicely
885894,I davened my ????? quota
885895,I participated in ???? ??? ??????
885896,I shook the ???? and ????? before eating
885897,"I davened my ?????, ????, & ??? quotas"
885898,"I ate & drank in the ???? and said ""???? ?????"""
885899,I learned ???? for at least 15 minutes
885900,I davened my ???? quota nicely
885901,I davened my ????? quota
885902,I participated in ???? ??? ??????
885903,I shook the ???? and ????? before eating
885904,"I davened my ?????, ????, & ??? quotas"
885905,"I ate & drank in the ???? and said ""???? ?????"""
885906,I learned ???? for at least 15 minutes
885907,"I ate ?????? and ""klapped Hoshanas"""
885908,I helped prepare for ??? ???
885909,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885910,I davened my ???? and ????? quotas nicely
885911,I participated in ????? and said ??? ????
885912,I davened my ????? and ???? quotas nicely
885913,I followed ????? ????? inside
885914,I listened to ???? ?????
885915,"I started saying ""???? ???? ?????? ????"""
885916,I ate and drank in the ????
885917,"I helped set up, serve, or clean up by any meal"
885918,I said a ??? ???? during any meal
885919,I davened my ???? & ????? quotas nicely
885920,I participated in ????? and said ??? ????
885921,I davened my ????? and ???? quotas nicely
885922,I listened to a ??? ????-? Sicha 
885923,"I said ""??? ??? ??????"" after we finished reading the whole ????"
885924,I participated in ????? and said ??? ????
885925,I followed along by ????? ?????
885926,"I helped set up, serve, or clean up by any meal"
885927,I said a ??? ???? during any meal
885928,I did something special on ??? ?????? because this ??? will affect my whole year.
885929,I did Kapparos (anytime before ??? ?????)
885930,I asked my friends for forgiveness
885931,I asked for Lekach- honey cake
885932,I gave extra ????
885933,I ate the first ????? (with kreplach)
885934,I davened my ???? quota with ?? ???
885935,I ate the ????? ??????
885936,I received a ???? ?????
885937,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
885938,I went to ??? for ?? ???? and davened my quota nicely
885939,I said extra ?????? after ?????
885940,I fasted part of the day
885941,I behaved extra well because my parents were fasting
885942,I went to ??? and davened my ????? quota nicely
885943,I followed ????? ????? inside
885944,I davened my ???? quota nicely
885945,I listened to ???? ?????
885946,I listened to ????? ????? & ????? ????
885947,I davened my ???? & ????? quotas nicely
885948,"I said "" ...???, ???? ??, ?' ???"" out loud"
885949,"I heard the ???? and said ""???? ??? ????????"""
885950,I helped prepare for ??? ???
885951,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
885952,I davened my ????? quota nicely
885953,"I ate & drank in the ???? and said ""???? ?????"""
885954,I said a ??? ???? during any meal
885955,I shook ???? and ????? before eating
885956,I went to ??? and davened my ????? and ???? quotas nicely
885957,I followed along by ????? ?????
885958,I listened to ???? ?????
885959,I davened my ???? quota nicely
885960,I davened my ????? quota nicely
885961,I shook ???? and ????? before eating
885962,I went to ??? and davened my ????? and ???? quotas nicely
885963,I followed along by ????? ?????
885964,I listened to ???? ?????
885965,"I ate & drank in the ???? and said ""???? ?????"""
885966,"I helped set up, serve, or clean up by any meal"
885967,I said a ??? ???? during any meal
885968,I went to ??? & davened my ???? & ????? quotas nicely
885969,"I davened my ?????, ????, & ??? quotas with a ????"
885970,"I ate & drank in the ???? and said ""???? ?????"""
885971,I learned ???? for at least 15 minutes
885972,I davened my ???? quota with a ????
885973,I davened my ????? quota
885974,I participated in ???? ??? ??????
885975,I shook the ???? and ????? before eating
885976,"I davened my ?????, ????, & ??? quotas"
885977,"I ate & drank in the ???? and said ""???? ?????"""
885978,I learned ???? for at least 15 minutes
885979,I davened my ???? quota nicely
885980,I davened my ????? quota
885981,I participated in ???? ??? ??????
885982,I shook the ???? and ????? before eating
885983,"I davened my ?????, ????, & ??? quotas"
885984,"I ate & drank in the ???? and said ""???? ?????"""
885985,I learned ???? for at least 15 minutes
885986,I davened my ???? quota nicely
885987,I davened my ????? quota
885988,I participated in ???? ??? ??????
885989,I shook the ???? and ????? before eating
885990,"I davened my ?????, ????, & ??? quotas"
885991,"I ate & drank in the ???? and said ""???? ?????"""
885992,I learned ???? for at least 15 minutes
885993,I davened my ???? quota nicely
885994,I davened my ????? quota
885995,I participated in ???? ??? ??????
885996,I shook the ???? and ????? before eating
885997,"I davened my ?????, ????, & ??? quotas"
885998,"I ate & drank in the ???? and said ""???? ?????"""
885999,I learned ???? for at least 15 minutes
886000,"I ate ?????? and ""klapped Hoshanas"""
886001,I helped prepare for ??? ???
886002,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
886003,I davened my ???? and ????? quotas nicely
886004,I participated in ????? and said ??? ????
886005,I davened my ????? and ???? quotas nicely
886006,I followed ????? ????? inside
886007,I listened to ???? ?????
886008,"I started saying ""???? ???? ?????? ????"""
886009,I ate and drank in the ????
886010,"I helped set up, serve, or clean up by any meal"
886011,I said a ??? ???? during any meal
886012,I davened my ???? & ????? quotas nicely
886013,I participated in ????? and said ??? ????
886014,I davened my ????? and ???? quotas nicely
886015,I listened to a ??? ????-? Sicha 
886016,"I said ""??? ??? ??????"" after we finished reading the whole ????"
886017,I participated in ????? and said ??? ????
886018,I followed along by ????? ?????
886019,"I helped set up, serve, or clean up by any meal"
886020,I said a ??? ???? during any meal
886021,I did something special on ??? ?????? because this ??? will affect my whole year.
886022,I did Kapparos (anytime before ??? ?????)
886023,I asked my friends for forgiveness
886024,I asked for Lekach- honey cake
886025,I gave extra ????
886026,I ate the first ????? (with kreplach)
886027,I davened my ???? quota with ?? ???
886028,I ate the ????? ??????
886029,I received a ???? ?????
886030,I lit candles and gave tzedokah using my OWN candlesticks and pushkas in my Shabbos clothing
886031,I went to ??? for ?? ???? and davened my quota nicely
886032,I said extra ?????? after ?????
886033,I fasted part of the day
886034,I behaved extra well because my parents were fasting
886035,I went to ??? and davened my ????? quota nicely
886036,I followed ????? ????? inside
886037,I davened my ???? quota nicely
886038,I listened to ???? ?????
886039,I listened to ????? ????? & ????? ????
886040,I davened my ???? & ????? quotas nicely
886041,"I said "" ...???, ???? ??, ?' ???"" out loud"
886042,"I heard the ???? and said ""???? ??? ????????"""
886043,I helped prepare for ??? ???
886044,"I gave ???? and lit candles using my own candlesticks, and in my ??? clothing"
886045,I davened my ????? quota nicely
886046,"I ate & drank in the ???? and said ""???? ?????"""
886047,I said a ??? ???? during any meal
886048,I shook ???? and ????? before eating
886049,I went to ??? and davened my ????? and ???? quotas nicely
886050,I followed along by ????? ?????
886051,I listened to ???? ?????
886052,I davened my ???? quota nicely
886053,I davened my ????? quota nicely
886054,I shook ???? and ????? before eating
886055,I went to ??? and davened my ????? and ???? quotas nicely
886056,I followed along by ????? ?????
886057,I listened to ???? ?????
886058,"I ate & drank in the ???? and said ""???? ?????"""
886059,"I helped set up, serve, or clean up by any meal"
886060,I said a ??? ???? during any meal
886061,I went to ??? & davened my ???? & ????? quotas nicely
